-70.3106079796, -8.3760162477, 0.0000000000
-70.3106079796, -8.3760162477, 0.0000000000
-70.4081035486, -9.5568458359, 0.0000000000
-70.4081035486, -9.5568458359, 0.0000000000
-70.6560251619, -11.6299989353, 0.0000000000
-70.6560251619, -11.6299989353, 0.0000000000
-71.0937422208, -13.8743252467, 0.0000000000
-71.0937422208, -13.8743252467, 0.0000000000
-71.4727426090, -15.1732186103, 0.0000000000
-71.4727426090, -15.1732186103, 0.0000000000
-71.7994240099, -16.0363019971, 0.0000000000
-71.7994240099, -16.0363019971, 0.0000000000
-72.2798441418, -17.0329583622, 0.0000000000
-72.2798441418, -17.0329583622, 0.0000000000
-73.5431745998, -18.7632391960, 0.0000000000
-73.5431745998, -18.7632391960, 0.0000000000
-74.8845677794, -19.8271666199, 0.0000000000
-74.8845677794, -19.8271666199, 0.0000000000
-76.9964815066, -20.6399472805, 0.0000000000
-76.9964815066, -20.6399472805, 0.0000000000
-78.6486460906, -20.8046318155, 0.0000000000
-78.6486460906, -20.8046318155, 0.0000000000
-79.7949010039, -20.7369865128, 0.0000000000
-79.7949010039, -20.7369865128, 0.0000000000
-81.4290240904, -20.4217429552, 0.0000000000
-81.4290240904, -20.4217429552, 0.0000000000
-81.6979011962, -20.3470536505, 0.0000000000
-81.6979011962, -20.3470536505, 0.0000000000
-83.3491369545, -19.7544622784, 0.0000000000
-83.3491369545, -19.7544622784, 0.0000000000
-83.8351479369, -19.5369957966, 0.0000000000
-83.8351479369, -19.5369957966, 0.0000000000
-85.8548021680, -18.4240263192, 0.0000000000
-85.8548021680, -18.4240263192, 0.0000000000
-86.2663608940, -18.1550410984, 0.0000000000
-86.2663608940, -18.1550410984, 0.0000000000
-87.3002793990, -17.4134735358, 0.0000000000
-87.3002793990, -17.4134735358, 0.0000000000
-88.7836361114, -16.1750483985, 0.0000000000
-88.7836361114, -16.1750483985, 0.0000000000
-89.5269600048, -15.4702932304, 0.0000000000
-89.5269600048, -15.4702932304, 0.0000000000
-89.8224685243, -15.1732134815, 0.0000000000
-89.8224685243, -15.1732134815, 0.0000000000
-90.6514711471, -14.2846992341, 0.0000000000
-90.6514711471, -14.2846992341, 0.0000000000
-91.0461146509, -13.8312778808, 0.0000000000
-91.0461146509, -13.8312778808, 0.0000000000
-93.4807123884, -10.5062718274, 0.0000000000
-93.4807123884, -10.5062718274, 0.0000000000
-94.9065575122, -7.9917748632, 0.0000000000
-94.9065575122, -7.9917748632, 0.0000000000
-96.9603109093, -3.0230054361, 0.0000000000
-96.9603109093, -3.0230054361, 0.0000000000
-98.1600155757, 1.6236122224, 0.0000000000
-98.1600155757, 1.6236122224, 0.0000000000
-98.8592747843, 7.2697774932, 0.0000000000
-98.8592747843, 7.2697774932, 0.0000000000
-98.9354875506, 10.1579015044, 0.0000000000
-98.9354875506, 10.1579015044, 0.0000000000
-98.1098626265, 19.1500923358, 0.0000000000
-98.1098626265, 19.1500923358, 0.0000000000
-97.4433273213, 22.4640963330, 0.0000000000
-97.4433273213, 22.4640963330, 0.0000000000
-94.5397684956, 32.2473449373, 0.0000000000
-94.5397684956, 32.2473449373, 0.0000000000
-92.4234060008, 37.7082179546, 0.0000000000
-92.4234060008, 37.7082179546, 0.0000000000
-89.9866092130, 43.2211711138, 0.0000000000
-89.9866092130, 43.2211711138, 0.0000000000
-87.6275921527, 47.9720280471, 0.0000000000
-87.6275921527, 47.9720280471, 0.0000000000
-83.6536583388, 54.7901693182, 0.0000000000
-83.6536583388, 54.7901693182, 0.0000000000
-81.8191380608, 57.4567596408, 0.0000000000
-81.8191380608, 57.4567596408, 0.0000000000
-75.8117550812, 64.2723479682, 0.0000000000
-75.8117550812, 64.2723479682, 0.0000000000
-73.1781462439, 66.4193660346, 0.0000000000
-73.1781462439, 66.4193660346, 0.0000000000
-65.8263628813, 69.7381291358, 0.0000000000
-65.8263628813, 69.7381291358, 0.0000000000
-63.0480177335, 69.6635088353, 0.0000000000
-63.0480177335, 69.6635088353, 0.0000000000
-60.8021942183, 68.5094568346, 0.0000000000
-60.8021942183, 68.5094568346, 0.0000000000
-59.3727509018, 66.2607793261, 0.0000000000
-59.3727509018, 66.2607793261, 0.0000000000
-58.9848006513, 64.6217648304, 0.0000000000
-58.9848006513, 64.6217648304, 0.0000000000
-59.0760498017, 65.1605350089, 0.0000000000
-59.0760498017, 65.1605350089, 0.0000000000
-58.8654564312, 62.9139252310, 0.0000000000
-58.8654564312, 62.9139252310, 0.0000000000
-58.8675464623, 62.5022237571, 0.0000000000
-58.8675464623, 62.5022237571, 0.0000000000
-58.8824478660, 62.0194165678, 0.0000000000
-58.8824478660, 62.0194165678, 0.0000000000
-58.9180117720, 61.4168181383, 0.0000000000
-58.9180117720, 61.4168181383, 0.0000000000
-58.9933963219, 60.5932830963, 0.0000000000
-58.9933963219, 60.5932830963, 0.0000000000
-59.1708192105, 59.2572059911, 0.0000000000
-59.1708192105, 59.2572059911, 0.0000000000
-60.4756120020, 53.3316296869, 0.0000000000
-60.4756120020, 53.3316296869, 0.0000000000
-61.3853605057, 50.0603167916, 0.0000000000
-61.3853605057, 50.0603167916, 0.0000000000
-66.0933038892, 33.1126075376, 0.0000000000
-66.0933038892, 33.1126075376, 0.0000000000
-67.1335579691, 28.4278822930, 0.0000000000
-67.1335579691, 28.4278822930, 0.0000000000
-69.5863621001, 10.1909857102, 0.0000000000
-69.5863621001, 10.1909857102, 0.0000000000
-69.9707764626, 1.2987723928, 0.0000000000
-69.9707764626, 1.2987723928, 0.0000000000
-70.2475240468, -7.4053665643, 0.0000000000
-70.2475240468, -7.4053665643, 0.0000000000
-71.0865982607, -13.8455894337, 0.0000000000
-71.0865982607, -13.8455894337, 0.0000000000
-75.7511600973, -20.2609432888, 0.0000000000
-75.7511600973, -20.2609432888, 0.0000000000
-78.3432134851, -20.7990436901, 0.0000000000
-78.3432134851, -20.7990436901, 0.0000000000
-82.5644321764, -20.0644663932, 0.0000000000
-82.5644321764, -20.0644663932, 0.0000000000
-83.1465028711, -19.8393892006, 0.0000000000
-83.1465028711, -19.8393892006, 0.0000000000
-84.2379937378, -19.3420188743, 0.0000000000
-84.2379937378, -19.3420188743, 0.0000000000
-84.5364490773, -19.1889455157, 0.0000000000
-84.5364490773, -19.1889455157, 0.0000000000
-85.2943265534, -18.7670481718, 0.0000000000
-85.2943265534, -18.7670481718, 0.0000000000
-85.6784197248, -18.5348511762, 0.0000000000
-85.6784197248, -18.5348511762, 0.0000000000
-86.3825518225, -18.0764413407, 0.0000000000
-86.3825518225, -18.0764413407, 0.0000000000
-87.1621309857, -17.5181358726, 0.0000000000
-87.1621309857, -17.5181358726, 0.0000000000
-88.1534940392, -16.7274042282, 0.0000000000
-88.1534940392, -16.7274042282, 0.0000000000
-88.9794111205, -15.9951633561, 0.0000000000
-88.9794111205, -15.9951633561, 0.0000000000
-91.4340403080, -13.3649491383, 0.0000000000
-91.4340403080, -13.3649491383, 0.0000000000
-94.4292715135, -8.8942747817, 0.0000000000
-94.4292715135, -8.8942747817, 0.0000000000
-97.2196209858, -2.1973243726, 0.0000000000
-97.2196209858, -2.1973243726, 0.0000000000
-98.4970054344, 3.6306278716, 0.0000000000
-98.4970054344, 3.6306278716, 0.0000000000
-98.9265588978, 10.9030079094, 0.0000000000
-98.9265588978, 10.9030079094, 0.0000000000
-98.8140845615, 13.4130234625, 0.0000000000
-98.8140845615, 13.4130234625, 0.0000000000
-97.8663841542, 20.4675529472, 0.0000000000
-97.8663841542, 20.4675529472, 0.0000000000
-97.4937224127, 22.2411098391, 0.0000000000
-97.4937224127, 22.2411098391, 0.0000000000
-95.9937414842, 27.8780565294, 0.0000000000
-95.9937414842, 27.8780565294, 0.0000000000
-94.5410762045, 32.2436981492, 0.0000000000
-94.5410762045, 32.2436981492, 0.0000000000
-92.8371247825, 36.6996150275, 0.0000000000
-92.8371247825, 36.6996150275, 0.0000000000
-90.8648932983, 41.3109208086, 0.0000000000
-90.8648932983, 41.3109208086, 0.0000000000
-88.9201602072, 45.4356718949, 0.0000000000
-88.9201602072, 45.4356718949, 0.0000000000
-86.2277064094, 50.5406989003, 0.0000000000
-86.2277064094, 50.5406989003, 0.0000000000
-83.1649208475, 55.5293341128, 0.0000000000
-83.1649208475, 55.5293341128, 0.0000000000
-80.8892931577, 58.6983577247, 0.0000000000
-80.8892931577, 58.6983577247, 0.0000000000
-76.9596465516, 63.1821748385, 0.0000000000
-76.9596465516, 63.1821748385, 0.0000000000
-74.9932734109, 64.9919213902, 0.0000000000
-74.9932734109, 64.9919213902, 0.0000000000
-69.0602747480, 68.7955869084, 0.0000000000
-69.0602747480, 68.7955869084, 0.0000000000
-67.2823135328, 69.4269846234, 0.0000000000
-67.2823135328, 69.4269846234, 0.0000000000
-62.8621128086, 69.6170328238, 0.0000000000
-62.8621128086, 69.6170328238, 0.0000000000
-60.7279803414, 68.4400797323, 0.0000000000
-60.7279803414, 68.4400797323, 0.0000000000
-60.0144467279, 67.5793359948, 0.0000000000
-60.0144467279, 67.5793359948, 0.0000000000
-59.6680209508, 66.9696329225, 0.0000000000
-59.6680209508, 66.9696329225, 0.0000000000
-59.7112741219, 67.0561544144, 0.0000000000
-59.7112741219, 67.0561544144, 0.0000000000
-59.6834407529, 67.0008837078, 0.0000000000
-59.6834407529, 67.0008837078, 0.0000000000
-59.3237899368, 66.1162167902, 0.0000000000
-59.3237899368, 66.1162167902, 0.0000000000
-59.2246338609, 65.7878586168, 0.0000000000
-59.2246338609, 65.7878586168, 0.0000000000
-58.9929121114, 64.6779091978, 0.0000000000
-58.9929121114, 64.6779091978, 0.0000000000
-59.0039255290, 64.7509077196, 0.0000000000
-59.0039255290, 64.7509077196, 0.0000000000
-58.9239747333, 64.1051598622, 0.0000000000
-58.9239747333, 64.1051598622, 0.0000000000
-58.9135338340, 63.9891372601, 0.0000000000
-58.9135338340, 63.9891372601, 0.0000000000
-58.8916511139, 63.6902461371, 0.0000000000
-58.8916511139, 63.6902461371, 0.0000000000
-58.8849422948, 63.5727798270, 0.0000000000
-58.8849422948, 63.5727798270, 0.0000000000
-58.8809712619, 63.4930284603, 0.0000000000
-58.8809712619, 63.4930284603, 0.0000000000
-58.8691422986, 63.1541366171, 0.0000000000
-58.8691422986, 63.1541366171, 0.0000000000
-58.8687409277, 63.1364180670, 0.0000000000
-58.8687409277, 63.1364180670, 0.0000000000
